175	11	13
176	11	13
177	10	13
178	10	13
179	9	13
180	12	14
181	11	13
182	7	10
183	9	11
184	12	14
185	11	13
186	12	15
187	12	13
188	13	15
189	14	15
190	10	12
191	13	15
192	10	13
193	9	13
194	12	13
195	10	13
196	13	15
197	13	15
198	9	12
199	9	11
200	9	11
201	13	14
202	9	14
203	12	14
204	9	13
205	10	15
206	15	17
207	13	15
208	11	14
209	12	16
210	14	16
211	12	14
212	12	15
213	11	14
214	11	13
215	14	17
216	9	12
217	14	16
218	10	12
219	11	14
220	14	15
221	11	15
222	10	13
223	8	13
224	12	15
225	13	14
226	12	14
227	9	14
228	9	12
229	11	14
230	13	15
231	11	15
232	12	14
233	14	16
234	11	14
235	11	14
236	12	14
237	13	15
238	11	14
239	12	14
240	11	13
241	12	14
242	9	13
243	13	15
244	10	14
245	12	14
246	11	14
247	14	16
248	10	13
249	11	14
250	11	14
251	11	13
252	12	14
253	13	16
254	10	14
255	11	14
256	12	14
257	12	14
258	12	14
259	13	15
260	13	16
261	9	13
262	12	15
263	12	17
264	12	16
265	12	14
266	13	16
267	14	16
268	14	15
269	14	17
270	13	14
271	12	17
272	14	16
273	12	16
274	13	16
275	13	15
276	11	14
277	13	15
278	13	17
279	13	15
280	11	14
281	13	15
282	13	15
283	13	15
284	13	16
285	11	15
286	12	16
287	13	16
288	12	15
289	12	14
290	13	17
291	10	13
292	12	14
293	12	17
294	12	16
295	10	13
296	12	14
297	10	13
298	12	14
299	13	15
300	13	14
301	13	15
302	10	12
303	14	17
304	10	14
305	13	15
306	12	15
307	13	15
308	14	16
309	11	14
310	13	15
311	12	14
312	12	15
313	11	13
314	12	14
315	12	15
316	14	16
317	12	15
318	15	16
319	13	15
320	11	14
321	14	16
322	10	12
323	11	14
324	14	16
325	9	12
326	15	17
327	10	13
328	10	13
329	9	11
330	11	14
331	10	14
332	11	13
333	11	15
334	11	14
335	12	17
336	11	14
337	10	14
338	11	14
339	11	14
340	11	13
341	13	15
342	11	15
343	13	16
344	10	14
345	11	15
346	9	13
347	10	13
348	16	18
349	12	15
350	15	15
351	12	14
352	9	12
353	12	15
354	10	14
355	8	8
356	10	13
357	12	15
358	13	15
359	10	12
360	15	18
361	12	14
362	12	15
363	12	14
364	11	13
365	12	15
366	11	14
367	10	13
368	14	16
369	13	15
370	12	14
371	12	13
372	12	15
373	13	16
374	11	14
375	11	13
376	14	16
377	15	17
378	12	14
379	14	16
380	11	13
381	13	16
382	12	14
383	14	16
384	11	14
385	10	13
386	11	14
387	13	15
388	9	12
389	10	12
390	12	14
391	12	14
392	12	15
393	12	15
394	13	15
395	13	16
396	11	13
397	14	16
398	9	13
399	12	14
400	11	15
401	11	13
403	9	12
404	11	13
405	11	13
406	10	13
407	14	17
408	13	15
409	13	15
410	12	15
411	9	13
412	14	17
413	10	13
414	12	15
416	10	14
417	12	14
418	13	16
419	14	16
420	11	13
421	13	16
422	11	15
423	13	16
424	11	13
425	12	15
426	13	14
427	12	14
428	12	14
429	12	15
430	12	15
431	12	14
432	11	13
433	10	14
434	12	14
435	13	15
436	13	17
437	11	14
438	14	16
439	9	12
440	12	15
441	13	15
442	11	13
443	11	13
444	13	15
445	16	18
446	13	15
447	10	14
448	13	15
449	12	14
450	13	15
451	11	16
452	13	16
453	10	13
454	13	15
455	13	16
456	10	13
457	11	13
458	10	15
459	13	15
460	13	15
461	12	15
462	11	13
463	13	15
464	11	14
465	14	17
466	14	16
467	13	16
468	13	15
469	13	15
470	12	15
471	0	15
472	12	14
473	12	16
474	8	13
475	11	14
476	12	14
477	13	15
478	13	15
479	14	16
480	12	14
481	14	16
482	13	15
483	14	16
484	10	14
485	12	15
486	11	13
487	17	18
488	11	15
489	10	12
490	13	15
491	11	14
492	11	14
493	14	16
494	11	15
495	11	14
496	11	14
497	11	15
498	11	13
499	10	12
500	11	14
501	12	14
502	14	16
503	12	13
504	10	12
505	12	15
506	12	14
507	14	16
508	11	14
509	11	14
510	12	14
511	12	14
512	0	14
513	10	13
514	14	16
515	12	15
516	15	17
517	13	15
518	13	14
519	12	15
520	12	14
521	12	15
522	12	15
523	12	14
524	12	15
525	13	17
526	10	12
527	12	14
528	12	14
529	14	16
530	11	15
531	13	16
532	13	15
533	14	16
534	11	14
535	13	15
536	13	15
537	8	12
538	12	15
539	13	17
540	13	16
541	10	15
542	12	14
543	12	15
544	12	15
545	12	15
546	13	17
547	12	16
548	14	16
549	12	15
550	6	10
551	14	16
552	13	16
553	14	17
554	8	13
555	14	17
556	14	16
557	13	16
558	14	16
559	12	15
560	13	15
561	0	14
562	12	15
563	12	15
564	13	15
565	12	14
566	13	16
567	11	15
568	13	16
569	13	16
570	9	12
571	13	16
572	13	15
573	12	15
574	12	15
575	12	16
576	14	16
577	12	14
578	11	13
579	12	14
580	12	16
581	13	16
582	17	18
583	13	17
584	13	17
585	15	16
586	13	15
587	12	14
588	11	15
589	12	15
590	14	16
591	0	14
592	11	14
593	14	17
594	13	15
595	12	15
596	12	15
597	11	15
598	12	15
599	12	15
600	12	15
601	14	17
602	14	16
603	13	17
604	13	16
605	13	17
606	13	14
607	13	16
608	11	13
609	12	16
610	11	14
611	12	14
612	13	16
613	12	15
614	13	16
615	12	15
616	12	15
617	9	12
618	13	16
619	0	16
620	14	16
621	13	15
622	10	12
623	13	16
624	10	14
625	15	17
626	11	14
627	13	16
628	10	13
629	11	14
630	14	16
631	11	13
632	12	15
633	13	16
634	12	15
635	12	15
636	12	14
637	12	16
638	11	15
639	11	13
640	11	15
641	12	14
642	12	16
643	12	15
644	10	13
645	12	14
646	13	16
647	12	15
648	11	14
649	10	13
650	14	16
652	13	15
653	11	15
654	14	16
655	11	13
656	12	15
657	11	15
658	13	15
659	14	18
660	13	16
661	9	14
662	10	14
663	10	13
664	13	17
665	13	15
666	12	14
667	0	16
668	10	14
669	11	13
670	13	16
671	12	15
672	13	16
673	11	13
674	12	16
675	14	17
676	13	16
677	12	14
678	13	15
679	13	16
680	12	14
681	12	14
682	12	14
683	13	16
684	11	14
685	10	14
687	13	16
688	12	16
689	12	15
690	11	14
691	12	15
692	13	15
693	13	15
694	12	16
695	12	16
696	13	15
697	14	15
698	13	15
699	13	17
700	14	16
701	14	16
702	11	15
703	9	11
704	10	13
705	10	13
706	10	15
707	10	13
708	10	15
709	11	14
710	11	16
711	16	17
712	11	13
713	13	16
714	12	16
715	12	14
716	13	16
717	13	16
718	11	15
719	14	16
720	12	16
721	12	15
722	12	15
723	11	14
724	13	16
725	13	15
726	12	14
727	11	15
728	15	17
729	13	15
730	14	16
731	0	14
732	12	16
733	12	15
734	11	14
735	12	16
736	11	14
737	12	15
738	11	14
739	13	16
740	12	15
741	13	16
742	13	16
743	13	16
744	11	14
745	13	15
746	14	16
747	11	15
748	12	14
749	9	14
750	11	15
751	16	18
752	11	15
753	13	14
754	12	14
755	12	14
756	12	16
757	12	15
758	11	14
759	10	14
760	12	13
761	12	14
762	13	16
763	14	17
764	13	15
765	12	15
766	14	17
767	13	17
768	11	14
769	11	15
770	13	16
771	13	17
772	12	15
773	11	14
774	14	16
775	12	15
776	12	15
777	10	14
778	12	15
779	12	16
780	14	15
781	15	16
782	14	16
783	11	13
784	15	16
785	12	14
786	15	16
787	11	13
788	14	15
789	14	16
791	12	14
792	11	14
793	13	16
794	11	14
795	12	15
796	14	16
797	15	16
798	11	13
799	13	16
800	12	14
801	12	15
802	10	14
803	12	15
804	11	14
805	13	16
806	13	17
807	13	17
808	12	16
809	15	16
810	13	16
811	11	14
812	13	15
813	11	14
814	13	15
815	14	16
816	11	13
817	12	15
818	13	16
819	13	15
820	14	17
821	12	15
822	13	16
823	12	14
824	11	13
825	13	15
826	15	17
827	11	14
828	14	15
829	12	15
830	14	16
831	0	16
832	13	15
833	13	15
834	13	16
835	16	18
836	13	14
837	14	17
838	13	16
839	14	17
840	14	17
841	13	16
842	14	16
843	14	16
844	13	15
845	14	16
847	13	15
848	15	17
849	13	15
850	12	15
851	12	16
852	13	16
853	13	16
854	14	16
855	0	13
856	13	16
857	12	15
858	10	13
859	12	15
860	13	16
861	14	15
862	13	15
863	10	14
864	12	15
865	12	14
866	11	14
867	12	14
868	14	16
869	12	14
870	12	16
871	10	13
872	14	17
873	11	15
874	9	12
875	10	13
876	14	16
877	13	17
878	12	14
879	14	16
880	13	14
881	11	14
882	14	16
883	13	16
884	14	16
885	14	17
886	13	16
887	13	15
888	13	16
889	11	15
890	14	16
891	11	16
892	10	13
893	12	15
894	11	15
895	10	11
896	12	15
897	14	16
898	17	18
899	14	16
900	10	13
901	11	13
902	13	15
903	13	15
904	13	15
905	13	16
906	15	17
907	17	18
908	17	18
909	11	15
910	11	15
911	11	16
912	13	16
913	12	15
914	14	16
915	10	12
916	11	16
917	13	15
918	13	17
919	11	14
920	12	15
921	11	15
922	12	15
923	13	16
924	11	13
925	11	15
926	13	16
927	11	15
928	11	13
929	15	16
930	13	16
931	14	16
932	13	17
933	11	17
934	10	13
935	13	16
936	11	13
937	11	14
938	11	15
939	12	16
940	13	16
941	10	13
942	12	15
943	16	17
944	12	15
945	11	17
946	13	16
947	11	15
948	13	16
949	15	17
950	15	18
951	10	15
952	14	16
953	13	16
954	17	18
955	11	14
956	13	16
957	14	15
958	13	17
959	12	16
960	12	15
961	11	13
962	12	15
963	13	16
964	11	14
965	12	15
966	12	16
967	12	15
968	13	16
969	11	16
970	12	15
971	14	16
972	14	16
974	14	15
975	14	15
976	12	15
977	11	12
978	11	14
979	13	16
980	14	17
981	12	15
982	13	16
983	11	14
984	9	12
985	13	16
986	11	16
987	10	13
988	10	13
989	11	13
990	12	15
991	12	15
992	13	15
993	17	18
994	12	15
995	12	16
996	10	14
997	12	14
998	14	17
999	12	17
1000	11	15
1001	10	14
1002	13	16
1003	13	14
1004	16	18
1005	14	15
1006	12	14
1007	12	16
1008	12	14
1009	12	16
1010	13	15
1011	12	14
1012	12	16
1013	10	15
1014	13	15
1015	11	13
1016	11	14
1017	11	15
1018	12	15
1019	12	14
1020	10	14
1021	14	16
1022	14	16
1023	8	11
1024	11	14
1025	13	15
1026	12	16
1027	14	16
1028	11	13
1029	14	15
1030	13	15
1031	14	17
1032	13	17
1033	9	13
1034	10	15
1035	14	15
1036	12	15
1037	13	15
1038	10	13
1039	12	14
1040	11	14
1041	13	15
1042	12	13
1043	11	15
1044	13	14
1045	12	15
1046	12	15
1047	12	14
1048	12	15
1049	13	16
1050	11	13
1051	12	13
1052	12	14
1053	12	14
1054	13	15
1055	10	14
1056	14	17
1057	13	15
1058	14	17
1059	14	17
1060	14	17
1061	14	16
1062	12	15
1063	13	15
1064	12	14
1065	13	17
1066	12	15
1067	14	16
1068	14	16
1069	13	16
1070	11	16
1071	11	14
1072	14	16
1073	13	16
1074	12	16
1075	11	13
1076	11	15
1077	12	15
1078	12	15
1079	13	17
1080	16	18
1081	12	16
1082	16	17
1083	16	17
1084	16	17
1085	13	15
1086	12	15
1087	13	14
1088	14	16
1089	14	15
1090	13	16
1091	11	14
1092	14	16
1093	11	15
1094	13	16
1095	12	16
1096	13	16
1097	15	16
1098	13	16
1099	14	16
1100	12	15
1101	13	16
1102	10	14
1103	11	15
1104	13	16
1105	14	15
1106	14	17
1107	10	14
1108	11	15
1109	13	16
1110	12	16
1111	12	15
1112	14	16
1113	14	17
1114	11	14
1115	14	16
1116	13	17
1117	14	16
1118	11	16
1119	15	17
1120	12	16
1121	14	16
1122	14	16
1123	13	17
1125	15	16
1126	13	15
1127	13	17
1128	13	14
1129	14	16
1130	11	14
1131	12	15
1132	13	14
1133	14	16
1134	13	17
1135	14	17
1136	13	16
1137	13	16
1138	13	17
1139	10	16
1140	14	16
1141	17	18
1142	11	15
1143	11	16
1144	12	16
1145	14	17
1146	13	16
1147	12	14
1148	14	17
1149	10	14
1150	12	15
1151	13	15
1152	12	14
1153	10	13
1154	13	16
1155	13	16
1156	11	15
1157	13	16
1158	13	16
1159	12	15
1160	12	15
1161	12	14
1162	12	16
1163	10	16
1164	14	16
1165	0	15
1166	12	17
1167	13	15
1168	13	16
1169	13	16
1170	14	17
1171	12	15
1172	14	16
1173	13	15
1174	16	18
1175	15	17
1176	12	15
1177	14	15
1178	14	16
1179	13	16
1180	11	15
1181	15	17
1182	11	13
1183	11	15
1184	12	13
1185	14	15
1186	12	15
1187	12	14
1188	14	16
1189	13	15
1190	13	16
1191	12	15
1192	10	13
1193	12	14
1194	12	17
1195	14	16
1196	14	16
1197	12	13
1198	12	16
1199	13	16
1200	12	15
1201	14	17
1202	12	14
1203	14	16
1204	15	16
1205	15	16
1206	13	15
1207	14	17
1208	15	17
1209	14	16
1210	14	15
1211	10	14
1212	14	17
1213	15	17
1214	12	15
1215	13	16
1216	14	16
1217	12	14
1218	15	17
1219	14	16
1220	14	15
1221	14	16
1222	14	15
1223	14	17
1224	12	14
1225	15	17
1226	11	15
1227	10	15
1228	12	14
1229	12	15
1230	13	15
1231	12	15
1232	14	17
1233	11	14
1234	12	15
1235	13	16
1236	12	15
1237	13	14
1238	13	16
1239	12	14
1240	13	15
1241	16	17
1242	14	16
1243	17	18
1244	11	13
1245	12	15
1246	13	16
1247	13	16
1248	12	16
1249	13	16
1250	13	15
1251	14	16
1252	14	17
1253	14	17
1254	13	16
1255	17	18
1256	10	13
1257	15	16
1258	14	16
1259	14	15
1260	14	16
1261	11	15
1262	15	17
